employee_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk,given_day_of_week,given_month,given_year
EMP_007,Feature Development,2025-05-08,10,Medium,2.0,15.1,1,5.0,0,0.72,0.47,0.14,2,1,1,3,5,2025
EMP_007,Bug Fix,2025-10-08,18,Medium,,,0,,0,0.82,0.32,0.05,2,1,0,2,10,2025
EMP_007,Documentation,2026-02-18,22,Medium,11.7,67.8,1,3.7,3,0.85,0.7,0.41,5,3,3,2,2,2026
EMP_007,System Maintenance,2024-01-14,13,High,,,0,,3,0.89,0.51,0.15,4,3,3,6,1,2024
EMP_007,Bug Fix,2026-03-25,22,Low,6.3,34.8,1,4.9,2,0.85,0.38,0.13,3,1,0,2,3,2026
EMP_007,Code Review,2025-11-12,12,Medium,,,0,,3,0.54,0.38,0.16,2,2,2,2,11,2025
EMP_007,Code Review,2025-09-22,15,Medium,,,0,,1,0.79,0.41,0.14,2,1,2,0,9,2025
EMP_007,Code Review,2025-12-08,15,Medium,2.1,10.0,1,5.0,1,0.3,0.16,0.06,1,1,1,0,12,2025
EMP_007,Code Review,2025-05-21,17,Low,5.8,34.4,1,3.5,2,0.55,0.32,0.09,3,2,3,2,5,2025
EMP_007,Feature Development,2026-03-11,7,High,1.3,11.5,1,5.0,1,0.86,0.42,0.12,1,2,0,2,3,2026
EMP_007,Documentation,2024-11-08,16,Medium,4.1,25.0,1,4.8,2,0.87,0.36,0.16,2,1,0,4,11,2024
EMP_007,Feature Development,2025-09-04,13,Medium,1.1,9.0,1,5.0,1,0.75,0.66,0.06,1,3,1,3,9,2025
EMP_007,Documentation,2025-07-11,11,High,5.6,31.9,1,4.0,2,0.8,0.18,0.09,3,2,2,4,7,2025
EMP_007,Feature Development,2026-01-18,9,Critical,13.7,80.6,1,3.6,5,0.68,0.14,0.04,5,1,2,6,1,2026
EMP_007,Bug Fix,2025-12-21,11,Medium,4.3,21.6,1,3.4,2,0.4,0.1,0.01,2,3,2,6,12,2025
EMP_007,Bug Fix,2024-11-09,10,Medium,4.0,27.7,1,4.4,3,0.71,0.25,0.13,2,2,1,5,11,2024
EMP_007,Data Pipeline,2026-05-03,8,Critical,,,0,,3,0.75,0.25,0.12,4,1,1,6,5,2026
EMP_007,Bug Fix,2025-03-16,17,Low,,,0,,1,0.93,0.26,0.1,2,1,1,6,3,2025
EMP_007,Feature Development,2025-02-25,18,Medium,5.3,32.2,1,4.2,2,0.77,0.46,0.17,3,4,2,1,2,2025
EMP_007,Feature Development,2025-06-16,16,Medium,0.5,10.1,1,5.0,1,0.58,0.33,0.04,1,2,2,0,6,2025
EMP_007,Bug Fix,2024-09-23,18,Medium,11.0,64.6,1,3.8,3,0.84,0.27,0.11,5,2,2,0,9,2024
EMP_007,Code Review,2025-10-06,9,High,3.8,20.6,1,3.6,2,0.64,0.24,0.1,2,3,1,0,10,2025
EMP_007,Documentation,2026-04-28,10,High,3.9,20.0,1,4.7,1,0.92,0.68,0.41,2,2,0,1,4,2026
EMP_007,System Maintenance,2024-08-23,16,Medium,9.0,52.0,1,3.0,3,0.91,0.18,0.09,4,1,3,4,8,2024
EMP_007,System Maintenance,2025-11-21,10,High,,,0,,3,0.58,0.21,0.12,4,3,3,4,11,2025
EMP_007,Bug Fix,2024-12-14,17,Medium,4.6,31.5,1,5.0,2,0.84,0.17,0.05,3,1,2,5,12,2024
EMP_007,Feature Development,2026-02-21,26,Low,10.9,63.2,1,3.6,4,0.65,0.32,0.15,4,2,3,5,2,2026
EMP_007,Feature Development,2025-09-20,12,Medium,,,0,,2,0.7,0.51,0.17,3,2,1,5,9,2025
EMP_007,Data Pipeline,2026-05-07,10,High,,,0,,2,0.66,0.28,0.16,3,1,2,3,5,2026
EMP_007,Feature Development,2025-11-04,25,Low,,,0,,4,0.85,0.77,0.03,3,2,3,1,11,2025
EMP_007,Code Review,2026-03-02,8,High,4.2,24.8,1,3.6,3,0.38,0.08,0.03,2,2,3,0,3,2026
EMP_007,Documentation,2024-06-03,13,Medium,4.0,20.1,1,5.0,1,0.86,0.39,0.22,2,1,1,0,6,2024
EMP_007,Feature Development,2025-08-02,21,Low,4.0,22.5,1,5.0,2,0.57,0.28,0.09,2,1,2,5,8,2025
EMP_007,Code Review,2026-04-21,4,Critical,2.8,14.5,1,2.2,3,0.4,0.27,0.04,1,3,3,1,4,2026
EMP_007,Bug Fix,2024-10-19,10,Critical,13.2,75.7,1,2.9,4,0.76,0.08,0.01,5,2,3,5,10,2024
EMP_007,Code Review,2024-11-25,17,Medium,4.5,21.5,1,5.0,1,0.85,0.4,0.24,2,0,0,0,11,2024
EMP_007,Feature Development,2025-01-31,10,Medium,1.2,10.7,1,5.0,1,0.93,0.4,0.19,1,1,0,4,1,2025
EMP_007,Feature Development,2025-04-04,14,Medium,6.8,42.5,1,3.4,3,0.61,0.12,0.05,3,2,3,4,4,2025
EMP_007,Bug Fix,2025-10-09,10,Medium,,,0,,1,0.95,0.42,0.1,2,1,1,3,10,2025
EMP_007,Data Pipeline,2025-10-23,13,Medium,3.9,25.8,1,3.6,3,0.66,0.13,0.03,2,3,3,3,10,2025
EMP_007,Data Pipeline,2025-03-05,23,Low,11.3,61.3,1,2.8,3,0.54,0.36,0.15,5,2,3,2,3,2025
EMP_007,Data Pipeline,2025-09-23,8,High,,,0,,2,0.77,0.25,0.06,2,2,1,1,9,2025
EMP_007,Feature Development,2025-05-28,12,Medium,,,0,,1,0.76,0.32,0.08,2,2,1,2,5,2025
EMP_007,Feature Development,2024-11-28,7,High,4.4,25.0,1,4.3,2,0.63,0.4,0.15,2,2,1,3,11,2024
EMP_007,Bug Fix,2024-03-20,9,Medium,,,0,,0,0.96,0.63,0.3,1,1,0,2,3,2024
EMP_007,Documentation,2024-08-13,16,Medium,,,0,,2,0.94,0.45,0.05,2,3,2,1,8,2024
EMP_007,Feature Development,2024-04-19,17,Medium,,,0,,2,0.49,0.41,0.01,2,1,1,4,4,2024
EMP_007,Feature Development,2025-10-28,22,Low,,,0,,0,0.9,0.38,0.14,1,0,0,1,10,2025
EMP_007,Feature Development,2025-03-10,16,Medium,3.1,19.5,1,5.0,1,0.7,0.5,0.17,2,2,2,0,3,2025
EMP_007,Code Review,2026-05-07,22,Low,2.9,16.0,1,5.0,1,0.79,0.26,0.07,2,3,2,3,5,2026
EMP_007,Bug Fix,2025-02-19,20,Low,,,0,,4,0.54,0.24,0.08,4,4,4,2,2,2025
EMP_007,System Maintenance,2024-09-12,20,Low,1.9,10.7,1,5.0,1,0.76,0.46,0.26,1,1,1,3,9,2024
EMP_007,Documentation,2024-09-27,13,Medium,6.7,43.1,1,2.9,4,0.64,0.28,0.07,3,3,5,4,9,2024
EMP_007,Bug Fix,2024-11-24,22,Low,11.2,65.4,1,3.1,3,0.55,0.44,0.11,5,1,4,6,11,2024
EMP_007,Feature Development,2025-04-15,3,Critical,1.7,5.9,1,4.6,0,0.97,0.56,0.15,1,2,1,1,4,2025
EMP_007,Bug Fix,2024-07-17,21,Low,,,0,,3,0.52,0.19,0.01,3,2,3,2,7,2024
EMP_007,Bug Fix,2024-08-30,16,Medium,1.8,9.3,1,5.0,1,0.61,0.16,0.05,1,2,2,4,8,2024
EMP_007,Feature Development,2025-01-24,13,Medium,4.2,24.8,1,4.8,2,0.84,0.48,0.19,2,2,0,4,1,2025
EMP_007,Documentation,2025-08-27,17,Low,1.4,7.5,1,5.0,0,0.93,0.46,0.19,1,3,1,2,8,2025
EMP_007,Documentation,2025-10-19,13,Medium,3.8,19.5,1,4.7,1,0.76,0.17,0.01,2,1,1,6,10,2025
EMP_007,Bug Fix,2025-06-27,18,Low,3.3,17.5,1,5.0,1,0.93,0.16,0.03,2,2,1,4,6,2025
EMP_007,Code Review,2024-07-16,5,Critical,,,0,,2,0.95,0.36,0.12,2,2,3,1,7,2024
EMP_007,System Maintenance,2025-04-19,17,Medium,3.9,22.0,1,5.0,2,0.76,0.27,0.1,2,2,0,5,4,2025
EMP_007,Code Review,2026-05-25,16,Medium,,,0,,2,0.79,0.28,0.14,2,2,2,0,5,2026
EMP_007,System Maintenance,2026-04-29,10,High,3.8,21.9,1,4.7,1,0.83,0.3,0.15,2,1,2,2,4,2026
EMP_007,Feature Development,2024-07-15,23,Low,,,0,,2,0.85,0.59,0.06,2,2,2,0,7,2024
EMP_007,Code Review,2025-03-29,4,Critical,0.9,9.5,1,5.0,0,0.79,0.59,0.11,1,3,2,5,3,2025
EMP_007,Code Review,2026-02-27,21,Low,,,0,,3,0.78,0.35,0.03,2,1,0,4,2,2026
EMP_007,System Maintenance,2024-04-05,18,Low,2.4,14.1,1,5.0,2,0.64,0.43,0.13,1,2,3,4,4,2024
EMP_007,Feature Development,2025-06-23,18,Medium,,,0,,2,0.94,0.38,0.16,5,2,1,0,6,2025
EMP_007,System Maintenance,2026-01-22,9,Critical,11.3,65.8,1,3.4,3,0.74,0.46,0.25,5,2,2,3,1,2026
EMP_007,Code Review,2025-08-24,15,Low,1.7,11.4,1,5.0,2,0.51,0.24,0.05,1,3,3,6,8,2025
EMP_007,Bug Fix,2024-05-28,14,Medium,1.6,7.8,1,5.0,0,0.99,0.54,0.05,1,3,2,1,5,2024
EMP_007,Bug Fix,2024-12-11,18,Low,4.0,25.3,1,4.2,2,0.47,0.16,0.03,2,2,4,2,12,2024
EMP_007,Bug Fix,2025-04-13,14,Medium,5.4,31.9,1,3.7,2,0.57,0.3,0.11,3,1,1,6,4,2025
EMP_007,Bug Fix,2026-05-03,22,Low,1.1,9.0,1,5.0,1,0.94,0.51,0.02,1,3,0,6,5,2026
EMP_007,Documentation,2025-10-08,23,Low,,,0,,3,0.58,0.32,0.02,3,3,3,2,10,2025
EMP_007,Code Review,2026-01-31,5,Critical,,,0,,3,0.78,0.37,0.06,2,1,2,5,1,2026
EMP_007,Documentation,2026-03-17,19,Medium,10.3,59.9,1,3.9,4,0.86,0.32,0.2,4,1,3,1,3,2026
EMP_007,Documentation,2024-06-09,12,High,6.2,36.2,1,4.1,3,0.86,0.26,0.09,3,3,2,6,6,2024
EMP_007,System Maintenance,2025-02-01,18,Medium,7.6,46.9,1,4.3,2,0.92,0.65,0.45,4,1,2,5,2,2025
EMP_007,Bug Fix,2024-06-24,17,Low,6.2,37.3,1,4.7,3,0.47,0.27,0.11,3,1,1,0,6,2024
EMP_007,Bug Fix,2025-03-15,17,Medium,3.5,18.5,1,5.0,1,0.92,0.49,0.02,2,1,0,5,3,2025
EMP_007,Code Review,2025-01-13,21,Medium,,,0,,2,0.46,0.22,0.02,4,2,2,0,1,2025
EMP_007,Bug Fix,2025-09-01,11,Medium,1.6,13.1,1,5.0,0,0.78,0.41,0.13,2,2,1,0,9,2025
EMP_007,Bug Fix,2024-11-17,16,Medium,3.7,21.6,1,4.1,2,0.48,0.1,0.03,2,3,4,6,11,2024
EMP_007,Documentation,2024-02-19,8,High,,,0,,2,0.97,0.65,0.34,2,2,1,0,2,2024
EMP_007,Documentation,2024-09-12,9,High,2.2,17.7,1,5.0,0,0.93,0.29,0.14,2,0,0,3,9,2024
EMP_007,Data Pipeline,2024-05-23,4,Critical,,,0,,2,0.68,0.44,0.08,2,2,3,3,5,2024
EMP_007,System Maintenance,2024-12-25,18,Medium,5.7,33.5,1,3.8,2,0.64,0.06,0.01,3,3,3,2,12,2024
EMP_007,Feature Development,2024-02-05,10,Medium,2.7,13.2,1,4.0,1,0.53,0.33,0.09,1,2,1,0,2,2024
EMP_007,System Maintenance,2024-01-01,21,Low,7.0,34.7,1,4.2,2,0.74,0.49,0.07,3,1,1,0,1,2024
EMP_007,Bug Fix,2024-02-11,27,Low,12.2,74.5,1,3.0,4,0.32,0.1,0.01,5,3,5,6,2,2024
EMP_007,Data Pipeline,2025-07-26,15,Low,,,0,,3,0.46,0.26,0.05,3,1,3,5,7,2025
EMP_007,Feature Development,2026-03-12,6,Critical,6.6,38.0,1,3.3,3,0.69,0.28,0.09,3,2,3,3,3,2026
EMP_007,System Maintenance,2025-02-12,10,High,4.3,21.7,1,3.3,2,0.72,0.6,0.24,2,2,3,2,2,2025
EMP_007,Bug Fix,2025-11-19,21,Low,,,0,,0,0.77,0.5,0.21,1,1,1,2,11,2025
EMP_007,Documentation,2025-07-24,12,Medium,4.4,30.1,1,4.2,1,0.86,0.45,0.18,3,2,2,3,7,2025
EMP_007,Feature Development,2024-05-16,16,Medium,3.9,17.5,1,5.0,0,0.83,0.34,0.15,2,1,1,3,5,2024
EMP_007,Feature Development,2025-09-22,17,Low,3.0,17.9,1,5.0,2,0.87,0.21,0.12,2,1,1,0,9,2025
EMP_007,Bug Fix,2025-09-15,13,Medium,,,0,,2,0.62,0.2,0.06,1,3,2,0,9,2025
EMP_007,Documentation,2024-06-25,15,Medium,3.3,12.1,1,5.0,1,0.93,0.61,0.48,1,0,0,1,6,2024
EMP_007,Bug Fix,2025-12-19,8,High,,,0,,2,0.62,0.2,0.1,2,2,2,4,12,2025
EMP_007,Code Review,2025-04-14,18,Medium,5.7,33.4,1,3.6,2,0.81,0.45,0.13,3,3,3,0,4,2025
EMP_007,Bug Fix,2025-03-05,18,Medium,7.7,46.2,1,3.4,4,0.54,0.29,0.04,3,2,3,2,3,2025
EMP_007,Code Review,2025-11-04,8,High,4.0,24.3,1,4.2,2,0.9,0.52,0.05,2,3,2,1,11,2025
EMP_007,Bug Fix,2025-10-28,15,Medium,5.2,32.2,1,4.4,2,0.61,0.33,0.14,3,2,1,1,10,2025
EMP_007,Code Review,2024-03-11,5,Critical,4.0,21.7,1,3.1,2,0.62,0.25,0.12,2,3,3,0,3,2024
EMP_007,System Maintenance,2024-03-08,16,Medium,1.9,8.0,1,5.0,0,0.63,0.29,0.1,1,1,1,4,3,2024
EMP_007,System Maintenance,2024-05-07,18,Low,1.6,7.8,1,5.0,0,0.92,0.26,0.06,1,1,0,1,5,2024
EMP_007,Bug Fix,2024-05-10,14,Medium,,,0,,1,0.71,0.21,0.04,2,1,0,4,5,2024
EMP_007,Bug Fix,2024-10-22,22,Low,9.8,54.3,1,4.1,2,0.47,0.29,0.05,5,2,0,1,10,2024
EMP_007,Bug Fix,2025-04-21,14,Medium,2.9,18.3,1,5.0,0,0.66,0.31,0.08,2,1,1,0,4,2025
EMP_007,Data Pipeline,2024-12-30,25,Low,,,0,,3,0.75,0.36,0.11,3,3,2,0,12,2024
EMP_007,Bug Fix,2024-01-13,4,Critical,3.7,19.1,1,3.7,1,0.57,0.22,0.06,2,2,2,5,1,2024
EMP_007,Feature Development,2024-10-25,20,Low,6.2,34.8,1,3.6,2,0.63,0.12,0.03,3,4,3,4,10,2024
EMP_007,Bug Fix,2026-04-02,18,Medium,4.8,24.3,1,4.8,2,0.78,0.58,0.19,2,4,1,3,4,2026
EMP_007,Data Pipeline,2024-05-26,9,High,3.5,22.3,1,5.0,3,0.6,0.41,0.09,2,2,1,6,5,2024
EMP_007,System Maintenance,2025-10-11,12,Medium,3.3,19.6,1,4.6,1,0.93,0.34,0.07,2,2,1,5,10,2025
EMP_007,Documentation,2024-09-27,11,Low,0.9,5.8,1,5.0,0,0.55,0.4,0.15,1,2,1,4,9,2024
EMP_007,Data Pipeline,2025-09-12,10,Critical,11.8,66.9,1,2.8,3,0.71,0.13,0.07,5,2,2,4,9,2025
EMP_007,Code Review,2025-07-22,7,Critical,6.4,41.6,1,2.0,4,0.35,0.13,0.02,3,3,4,1,7,2025
EMP_007,Code Review,2024-02-16,5,Critical,2.7,21.1,1,3.9,2,0.68,0.34,0.13,2,2,2,4,2,2024
EMP_007,Documentation,2025-09-15,17,Medium,,,0,,1,0.87,0.62,0.06,2,2,0,0,9,2025
EMP_007,Bug Fix,2024-08-03,21,Low,12.8,75.2,1,3.6,4,0.87,0.44,0.1,5,3,3,5,8,2024
EMP_007,Bug Fix,2024-02-03,15,Low,3.7,21.7,1,4.3,1,0.65,0.37,0.1,2,1,1,5,2,2024
EMP_007,Documentation,2024-11-29,12,High,9.3,57.2,1,2.8,4,0.61,0.24,0.17,4,2,3,4,11,2024
EMP_007,Feature Development,2024-01-06,19,Low,,,0,,2,0.55,0.31,0.05,1,2,2,5,1,2024
EMP_007,Code Review,2024-06-17,16,Medium,1.8,13.7,1,5.0,3,0.39,0.17,0.12,1,2,4,0,6,2024
EMP_007,Documentation,2025-06-27,18,Medium,6.0,40.6,1,4.8,1,0.97,0.73,0.27,4,1,0,4,6,2025
EMP_007,Code Review,2025-06-13,12,High,5.6,31.6,1,3.7,2,0.76,0.21,0.04,3,3,3,4,6,2025
EMP_007,Data Pipeline,2024-09-12,10,Medium,0.9,10.2,1,5.0,1,0.69,0.2,0.05,1,3,2,3,9,2024
EMP_008,Feature Development,2025-03-18,4,Critical,1.2,11.0,1,4.1,1,0.79,0.23,0.1,2,2,2,1,3,2025
EMP_008,Feature Development,2025-12-27,7,High,,,0,,2,0.97,0.33,0.06,2,2,2,5,12,2025
EMP_008,Bug Fix,2025-10-21,14,Medium,0.5,4.3,1,5.0,2,0.7,0.61,0.38,1,3,2,1,10,2025
EMP_008,Bug Fix,2024-10-14,18,Low,,,0,,0,0.88,0.64,0.05,1,3,1,0,10,2024
EMP_008,Bug Fix,2026-02-22,14,High,4.1,46.2,1,4.4,4,0.82,0.51,0.05,5,3,2,6,2,2026
EMP_008,Bug Fix,2024-08-31,11,Medium,1.2,12.2,1,5.0,2,0.76,0.49,0.13,2,0,1,5,8,2024
EMP_008,Feature Development,2025-08-17,20,Low,,,0,,2,0.72,0.15,0.09,2,2,2,6,8,2025
EMP_008,Feature Development,2025-06-11,10,Medium,1.5,13.8,1,5.0,2,0.64,0.43,0.12,2,2,2,2,6,2025
EMP_008,Feature Development,2024-09-19,15,Medium,3.0,22.7,1,4.9,2,0.84,0.37,0.12,3,4,2,3,9,2024
EMP_008,Code Review,2024-03-17,18,Low,2.1,15.4,1,5.0,3,0.56,0.36,0.09,2,1,2,6,3,2024
EMP_008,Documentation,2025-05-15,7,Critical,2.7,19.2,1,3.9,2,0.85,0.37,0.06,3,2,1,3,5,2025
EMP_008,Bug Fix,2024-09-20,16,Medium,1.1,16.3,1,5.0,2,0.81,0.66,0.22,2,2,2,4,9,2024
EMP_008,Documentation,2025-02-02,6,High,1.1,7.9,1,4.4,1,0.61,0.21,0.01,1,3,3,6,2,2025
EMP_008,Bug Fix,2024-02-05,9,High,0.5,3.8,1,5.0,1,0.61,0.36,0.03,1,0,0,0,2,2024
EMP_008,System Maintenance,2025-02-18,15,Medium,1.0,13.2,1,5.0,1,0.79,0.35,0.14,2,1,2,1,2,2025
EMP_008,Feature Development,2024-04-04,15,Medium,2.9,26.3,1,5.0,2,0.89,0.25,0.07,4,1,3,3,4,2024
EMP_008,Data Pipeline,2025-08-15,15,Low,0.5,8.3,1,5.0,1,0.69,0.56,0.1,2,1,1,4,8,2025
EMP_008,Bug Fix,2024-01-23,20,Medium,2.3,31.1,1,5.0,3,0.72,0.1,0.03,4,1,2,1,1,2024
EMP_008,System Maintenance,2026-01-01,22,Low,1.8,14.3,1,5.0,1,0.89,0.03,0.01,2,1,2,3,1,2026
EMP_008,Data Pipeline,2025-02-24,9,Critical,2.9,25.8,1,4.9,1,0.93,0.06,0.03,4,1,0,0,2,2025
EMP_008,Feature Development,2024-05-13,18,Medium,1.5,19.9,1,5.0,3,0.9,0.67,0.17,3,2,3,0,5,2024
EMP_008,Feature Development,2025-12-14,13,Medium,4.0,31.3,1,4.5,3,0.91,0.63,0.15,4,3,2,6,12,2025
EMP_008,Bug Fix,2025-09-28,11,Medium,1.4,12.3,1,5.0,2,0.5,0.4,0.21,2,2,1,6,9,2025
EMP_008,Feature Development,2025-07-31,14,Medium,1.9,16.4,1,5.0,1,0.87,0.45,0.12,3,2,0,3,7,2025
EMP_008,Feature Development,2024-04-28,16,Medium,1.3,9.7,1,5.0,2,0.92,0.49,0.2,1,2,1,6,4,2024
EMP_008,Code Review,2024-09-02,18,Low,,,0,,2,0.68,0.32,0.05,1,2,2,0,9,2024
EMP_008,Bug Fix,2026-01-01,14,Medium,0.5,6.5,1,5.0,0,0.77,0.28,0.04,1,2,1,3,1,2026
EMP_008,Code Review,2025-11-19,14,Medium,0.5,7.1,1,5.0,1,0.44,0.15,0.05,1,2,2,2,11,2025
EMP_008,Documentation,2026-05-12,3,Critical,,,0,,3,0.81,0.22,0.07,1,1,2,1,5,2026
EMP_008,Feature Development,2026-03-29,10,Medium,,,0,,2,0.84,0.58,0.21,2,1,1,6,3,2026
EMP_008,Bug Fix,2024-10-10,10,High,0.8,11.9,1,5.0,1,0.33,0.12,0.03,2,2,1,3,10,2024
EMP_008,Code Review,2024-06-28,4,Critical,1.1,8.2,1,4.3,2,0.3,0.11,0.01,1,1,2,4,6,2024
EMP_008,Bug Fix,2024-03-21,18,Low,2.6,20.8,1,5.0,2,0.66,0.22,0.07,3,1,2,3,3,2024
EMP_008,Feature Development,2024-12-20,24,Low,2.9,22.6,1,5.0,2,0.95,0.51,0.27,3,2,3,4,12,2024
EMP_008,Code Review,2025-10-28,20,Low,1.8,22.2,1,5.0,2,0.83,0.4,0.22,3,2,2,1,10,2025
EMP_008,Feature Development,2024-08-24,23,Low,,,0,,3,0.61,0.23,0.11,3,2,1,5,8,2024
EMP_008,Feature Development,2024-07-24,13,Medium,1.5,12.1,1,5.0,1,0.81,0.52,0.15,2,2,2,2,7,2024
EMP_008,Data Pipeline,2025-02-02,6,High,1.3,7.3,1,3.9,2,0.44,0.12,0.03,1,2,2,6,2,2025
EMP_008,System Maintenance,2024-02-26,7,High,1.7,11.8,1,4.6,2,0.85,0.57,0.2,2,1,1,0,2,2024
EMP_008,Data Pipeline,2025-06-11,9,High,,,0,,3,0.65,0.37,0.14,3,3,2,2,6,2025
EMP_008,Bug Fix,2024-01-21,9,High,2.5,23.7,1,3.9,3,0.86,0.52,0.19,3,3,3,6,1,2024
EMP_008,Feature Development,2024-08-31,20,Low,0.8,12.3,1,5.0,2,0.82,0.35,0.14,2,4,4,5,8,2024
EMP_008,Documentation,2026-01-09,14,Low,1.0,13.0,1,5.0,1,0.82,0.42,0.18,2,2,1,4,1,2026
EMP_008,System Maintenance,2024-11-05,22,Low,1.6,17.9,1,5.0,2,0.75,0.3,0.02,3,3,3,1,11,2024
EMP_008,Bug Fix,2026-02-08,13,Low,,,0,,1,0.67,0.35,0.14,2,4,3,6,2,2026
EMP_008,Data Pipeline,2025-07-06,14,Low,,,0,,1,0.88,0.32,0.25,2,1,1,6,7,2025
EMP_008,Documentation,2024-03-31,15,Medium,,,0,,4,0.23,0.13,0.03,4,2,4,6,3,2024
EMP_008,System Maintenance,2025-06-10,11,Medium,,,0,,4,0.6,0.26,0.08,2,2,3,1,6,2025
EMP_008,Bug Fix,2025-10-11,11,High,2.7,27.4,1,5.0,2,0.84,0.24,0.07,3,2,1,5,10,2025
EMP_008,Feature Development,2024-12-06,9,Medium,0.8,4.5,1,5.0,1,0.67,0.46,0.05,1,1,2,4,12,2024
EMP_008,Code Review,2024-07-27,9,High,3.8,29.1,1,4.3,4,0.78,0.51,0.06,3,3,2,5,7,2024
EMP_008,Documentation,2024-03-08,11,Medium,0.7,7.4,1,5.0,3,0.73,0.19,0.06,1,3,1,4,3,2024
EMP_008,Documentation,2024-09-07,6,High,0.6,4.0,1,5.0,2,0.74,0.12,0.07,1,2,2,5,9,2024
EMP_008,System Maintenance,2025-10-20,20,Low,,,0,,4,0.78,0.14,0.04,5,3,4,0,10,2025
EMP_008,Data Pipeline,2025-04-11,19,Low,,,0,,2,0.9,0.17,0.1,1,2,2,4,4,2025
EMP_008,Bug Fix,2024-05-30,10,High,1.6,16.0,1,5.0,2,0.63,0.44,0.07,2,2,2,3,5,2024
EMP_008,Code Review,2024-03-27,10,Critical,4.5,46.0,1,4.4,4,0.62,0.43,0.25,5,3,2,2,3,2024
EMP_008,Feature Development,2024-04-15,14,Medium,3.4,24.8,1,5.0,2,0.65,0.2,0.12,4,2,2,0,4,2024
EMP_008,System Maintenance,2026-02-21,10,High,1.0,10.5,1,5.0,2,0.76,0.33,0.04,2,1,3,5,2,2026
EMP_008,Feature Development,2024-06-09,17,Medium,1.2,12.5,1,5.0,3,0.67,0.36,0.07,2,3,4,6,6,2024
EMP_008,Documentation,2026-03-22,22,Low,4.2,39.5,1,5.0,2,0.89,0.38,0.13,5,5,2,6,3,2026
EMP_008,Feature Development,2025-12-21,19,Medium,2.3,22.1,1,5.0,2,0.87,0.54,0.31,3,2,0,6,12,2025
EMP_008,Code Review,2024-10-17,16,Medium,1.0,11.4,1,5.0,1,0.61,0.4,0.14,2,2,1,3,10,2024
EMP_008,Bug Fix,2026-05-08,8,High,0.5,5.2,1,5.0,1,0.6,0.29,0.05,1,2,1,4,5,2026
EMP_008,Code Review,2025-02-19,17,Low,,,0,,3,0.51,0.31,0.15,2,3,3,2,2,2025
EMP_008,Data Pipeline,2025-11-06,18,Low,0.8,18.5,1,5.0,2,0.88,0.57,0.03,3,2,2,3,11,2025
EMP_008,Bug Fix,2025-06-11,12,Low,1.4,6.4,1,5.0,1,0.88,0.42,0.1,1,1,1,2,6,2025
EMP_008,Code Review,2026-01-07,15,Low,2.3,23.0,1,5.0,2,0.72,0.39,0.14,3,1,2,2,1,2026
EMP_008,System Maintenance,2026-03-24,19,Low,0.9,10.7,1,5.0,2,0.82,0.35,0.23,2,2,3,1,3,2026
EMP_008,Bug Fix,2024-03-20,13,Medium,1.7,15.9,1,5.0,3,0.65,0.33,0.1,2,3,3,2,3,2024
EMP_008,Bug Fix,2024-02-11,10,Medium,1.2,4.3,1,5.0,1,0.74,0.46,0.28,1,2,2,6,2,2024
EMP_008,Code Review,2025-02-04,21,Low,,,0,,1,0.86,0.45,0.07,1,0,0,1,2,2025
EMP_008,Data Pipeline,2024-04-01,8,High,,,0,,1,0.79,0.48,0.14,2,2,2,0,4,2024
EMP_008,Code Review,2026-05-31,5,Critical,0.5,8.5,1,5.0,2,0.69,0.38,0.13,2,2,3,6,5,2026
EMP_008,Code Review,2025-01-29,21,Low,4.4,35.0,1,5.0,4,0.65,0.49,0.15,4,3,2,2,1,2025
EMP_008,Bug Fix,2025-05-04,12,High,4.1,43.7,1,2.5,4,0.85,0.65,0.52,5,2,4,6,5,2025
EMP_008,System Maintenance,2025-09-07,3,Critical,0.5,6.6,1,5.0,2,0.86,0.77,0.2,1,1,2,6,9,2025
EMP_008,Feature Development,2024-03-06,7,High,,,0,,1,0.85,0.68,0.2,1,1,2,2,3,2024
EMP_008,Feature Development,2025-12-29,15,Medium,0.6,7.1,1,5.0,0,0.74,0.37,0.21,1,1,2,0,12,2025
EMP_008,Feature Development,2025-09-03,17,Medium,,,0,,3,0.94,0.32,0.09,4,2,3,2,9,2025
EMP_008,Feature Development,2024-03-26,13,Medium,1.2,18.4,1,5.0,2,0.62,0.2,0.07,3,2,1,1,3,2024
EMP_008,Code Review,2026-04-23,7,High,0.8,14.6,1,5.0,2,0.87,0.63,0.16,2,2,2,3,4,2026
EMP_008,Documentation,2024-02-17,4,Critical,0.5,2.2,1,5.0,0,0.87,0.2,0.0,1,1,1,5,2,2024
EMP_008,Data Pipeline,2024-02-18,8,High,1.9,24.1,1,4.8,3,0.5,0.29,0.11,3,1,1,6,2,2024
EMP_008,Bug Fix,2024-08-17,26,Low,4.6,40.7,1,4.4,5,0.27,0.16,0.02,4,3,4,5,8,2024
EMP_008,Code Review,2025-03-05,9,Critical,3.8,39.5,1,3.5,3,0.44,0.31,0.22,5,1,3,2,3,2025
EMP_008,Feature Development,2024-09-11,14,Medium,2.3,24.3,1,4.4,4,0.82,0.53,0.19,3,1,3,2,9,2024
